viewing_id,customer_id,content_id,viewing_date,watch_duration_minutes,completion_percentage,device_type,login_location,session_duration_minutes
VIEW00047445,CUST005715,CNT00341,2026-05-17,44,100.0,smart tv,CANADA,48
VIEW00047446,CUST005715,CNT00285,2026-06-08,637,65.0,laptop,CANADA,644
VIEW00047447,CUST005715,CNT00018,2026-05-21,27,50.0,smart tv,Canada,37
VIEW00047448,CUST005715,CNT00190,2026-06-04,58,50.0,smart tv,CA,58
VIEW00047449,CUST005715,CNT00169,2026-03-28,48,62.0,mobile,Canada,48
VIEW00047450,CUST005715,CNT00336,2025-11-13,61,45.0,tablet,Canada,65
VIEW00047451,CUST005715,CNT00258,2025-12-06,28,59.0,smart tv,Canada,41
VIEW00047452,CUST005715,CNT00401,2026-05-01,65,72.0,smart tv,Canada,69
VIEW00047453,CUST005715,CNT00112,2026-01-07,91,58.0,laptop,Canada,95
VIEW00047454,CUST005715,CNT00439,2026-02-04,94,44.0,laptop,Canada,109
VIEW00047455,CUST005715,CNT00041,2026-05-29,98,97.0,laptop,Canada,102
VIEW00047456,CUST005715,CNT00388,2026-06-07,83,29.0,laptop,Canada,97
VIEW00047457,CUST005716,CNT00206,2025-11-05,69,73.0,mobile,India,87
VIEW00047458,CUST005716,CNT00182,2026-05-10,107,83.0,gaming console,india,109
VIEW00047459,CUST005716,CNT00195,2026-06-26,46,96.0,tablet,Bharat,57
VIEW00047460,CUST005716,CNT00234,2026-06-18,89,74.0,smart tv,India,95
VIEW00047461,CUST005716,CNT00041,2025-11-04,47,96.0,tablet,India,54
VIEW00047462,CUST005716,CNT00480,2026-06-19,52,60.0,laptop,India,62
VIEW00047463,CUST005716,CNT00268,2026-05-23,75,32.0,mobile,India,78
VIEW00047464,CUST005717,CNT00329,2026-05-30,16,86.0,tablet,Philippines,24
VIEW00047465,CUST005717,CNT00382,2026-06-23,58,53.0,smart tv,Philippines,70
VIEW00047466,CUST005717,CNT00379,2026-06-07,54,67.0,phone,Philippines,54
VIEW00047467,CUST005717,CNT00113,2026-06-23,57,91.0,tablet,Philippines,63
VIEW00047468,CUST005717,CNT00388,2026-06-11,37,75.0,gaming console,Philippines,39
VIEW00047469,CUST005717,CNT00126,2026-06-24,21,52.0,smart tv,Philippines,21
VIEW00047470,CUST005717,CNT00410,2026-06-30,59,65.0,mobile,philippines,73
VIEW00047471,CUST005717,CNT00014,2025-09-19,51,79.0,mobile,Philippines,67
VIEW00047472,CUST005718,CNT00327,2025-12-17,3,70.0,mobile,CA,15
VIEW00047473,CUST005718,CNT00458,2026-03-09,24,60.0,mobile,Canada,24
VIEW00047474,CUST005718,CNT00209,2026-04-13,32,100.0,desktop,Canada,40
VIEW00047475,CUST005718,CNT00483,2025-10-30,53,100.0,smart tv,Canada,58
VIEW00047476,CUST005718,CNT00141,2025-10-19,64,96.0,mobile,Canada,66
VIEW00047477,CUST005718,CNT00288,2025-09-18,52,50.0,tablet,Canada,56
VIEW00047478,CUST005718,CNT00090,2026-03-13,77,3.0,laptop,Canada,85
VIEW00047479,CUST005718,CNT00040,2025-12-01,36,100.0,mobile,Canada,49
VIEW00047480,CUST005718,CNT00424,2025-12-24,4,89.0,smarttv,Canada,18
VIEW00047481,CUST005718,CNT00298,2025-09-03,52,50.0,phone,Canada,52
VIEW00047482,CUST005718,CNT00363,2026-04-15,25,51.0,smart tv,Canada,34
VIEW00047483,CUST005718,CNT00187,2025-08-11,91,60.0,smart tv,Canada,106
VIEW00047484,CUST005718,CNT00448,2026-03-07,48,41.0,smart tv,Canada,57
VIEW00047485,CUST005718,CNT00375,2025-07-01,62,75.0,smart tv,Canada,67
VIEW00047486,CUST005718,CNT00337,2026-02-06,44,66.0,mobile,Canada,44
VIEW00047487,CUST005718,CNT00466,2025-10-19,3,68.0,mobile,Canada,20
VIEW00047488,CUST005719,CNT00155,2025-07-03,45,56.0,mobile,Poland,57
VIEW00047489,CUST005719,CNT00022,2026-01-23,13,44.0,tablet,Poland,13
VIEW00047490,CUST005719,CNT00271,2026-06-05,87,48.0,smart tv,Nigeria,87
VIEW00047491,CUST005719,CNT00321,2025-09-29,68,85.0,laptop,Poland,76
VIEW00047492,CUST005719,CNT00134,2025-08-25,51,74.0,mobile,POLAND,57
VIEW00047493,CUST005719,CNT00401,2025-07-18,45,98.0,tablet,Poland,50
VIEW00047494,CUST005719,CNT00135,2025-07-10,57,100.0,laptop,Poland,60
VIEW00047495,CUST005719,CNT00360,2025-12-04,48,58.0,smart tv,Poland,55
VIEW00047496,CUST005719,CNT00152,2025-09-20,11,93.0,smart tv,Poland,12
VIEW00047497,CUST005720,CNT00153,2026-06-27,53,56.0,gaming console,United States,56
VIEW00047498,CUST005720,CNT00236,2026-06-21,43,80.0,mobile,USA,53
VIEW00047499,CUST005720,CNT00148,2025-10-20,3,58.0,smart tv,United States,8
VIEW00047500,CUST005720,CNT00450,2025-12-03,10,55.0,smart tv,United States,10
VIEW00047501,CUST005720,CNT00128,2026-03-01,48,64.0,smart tv,United States,52
VIEW00047502,CUST005720,CNT00255,2026-06-09,30,62.0,mobile,United Kingdom,37
VIEW00047503,CUST005720,CNT00457,2026-06-09,91,72.0,tv,United States,99
VIEW00047504,CUST005721,CNT00265,2025-11-26,79,13.0,tablet,United States,91
VIEW00047505,CUST005721,CNT00212,2026-05-28,39,80.0,smart tv,U.S.A,46
VIEW00047506,CUST005721,CNT00394,2025-10-18,45,85.0,mobile,US,45
VIEW00047507,CUST005721,CNT00438,2025-11-13,81,40.0,smart tv,United States,88
VIEW00047508,CUST005721,CNT00158,2026-04-27,30,59.0,laptop,United States,36
VIEW00047509,CUST005721,CNT00414,2025-07-06,48,74.0,smart tv,Australia,56
VIEW00047510,CUST005721,CNT00482,2025-10-24,63,56.0,tablet,United States,77
VIEW00047511,CUST005721,CNT00386,2026-06-13,71,67.0,mobile,United States,72
VIEW00047512,CUST005721,CNT00256,2025-12-04,65,63.0,smart tv,United States,80
VIEW00047513,CUST005721,CNT00305,2025-11-03,40,28.0,mobile,Mexico,40
VIEW00047514,CUST005721,CNT00316,2025-07-16,62,76.0,mobile,United States,71
VIEW00047515,CUST005721,CNT00368,2026-03-23,23,65.0,smart tv,United States,27
VIEW00047516,CUST005722,CNT00093,2026-06-23,42,67.0,mobile,United Kingdom,42
VIEW00047517,CUST005722,CNT00328,2026-04-06,45,89.0,tablet,United Kingdom,46
VIEW00047518,CUST005723,CNT00305,2025-08-26,33,49.0,mobile,India,44
VIEW00047519,CUST005723,CNT00054,2025-12-26,62,55.0,mobile,France,64
VIEW00047520,CUST005723,CNT00040,2026-04-27,75,91.0,tablet,India,75
VIEW00047521,CUST005723,CNT00007,2026-02-24,11,91.0,laptop,Australia,14
VIEW00047522,CUST005723,CNT00342,2026-02-27,68,67.0,smart tv,India,70
VIEW00047523,CUST005723,CNT00241,2026-01-25,86,80.0,tablet,India,97
VIEW00047524,CUST005723,CNT00385,2025-07-16,56,69.0,smart tv,India,67
VIEW00047525,CUST005723,CNT00351,2025-11-25,24,100.0,smart tv,India,32
VIEW00047526,CUST005723,CNT00291,2025-12-23,66,91.0,mobile,India,73
VIEW00047527,CUST005723,CNT00341,2025-10-19,36,100.0,gaming console,India,37
VIEW00047528,CUST005723,CNT00413,2025-08-10,69,76.0,tablet,India,80
VIEW00047529,CUST005724,CNT00476,2025-12-19,26,82.0,tablet,Australia,26
VIEW00047530,CUST005724,CNT00092,2026-05-04,56,81.0,mobile,Australia,61
VIEW00047531,CUST005724,CNT00331,2026-05-02,43,56.0,smart tv,Australia,52
VIEW00047532,CUST005724,CNT00474,2026-04-30,75,77.0,mobile,Australia,77
VIEW00047533,CUST005724,CNT00381,2026-06-30,71,88.0,mobile,Australia,90
VIEW00047534,CUST005724,CNT00480,2026-02-25,37,42.0,mobile,Australia,50
VIEW00047535,CUST005724,CNT00042,2026-06-22,49,61.0,tablet,Australia,51
VIEW00047536,CUST005724,CNT00141,2025-12-24,80,74.0,tablet,Australia,95
VIEW00047537,CUST005725,CNT00127,2025-12-01,62,60.0,mobile,Italy,69
VIEW00047538,CUST005725,CNT00134,2025-12-07,16,63.0,smarttv,Italy,16
VIEW00047539,CUST005725,CNT00478,2026-06-08,39,91.0,tablet,Italy,43
VIEW00047540,CUST005725,CNT00396,2025-12-26,75,67.0,mobile,Italy,83
VIEW00047541,CUST005725,CNT00319,2026-06-14,82,82.0,tablet,Italy,91
VIEW00047542,CUST005725,CNT00283,2025-09-10,79,62.0,mobile,Italy,79
VIEW00047543,CUST005725,CNT00337,2025-10-26,36,95.0,mobile,Italy,48
VIEW00047544,CUST005725,CNT00233,2025-07-30,42,43.0,tablet,Italy,55
VIEW00047545,CUST005725,CNT00384,2025-08-17,45,95.0,mobile,Italy,61
VIEW00047546,CUST005726,CNT00476,2025-12-31,27,52.0,tablet,Mexico,36
VIEW00047547,CUST005726,CNT00251,2026-06-25,96,90.0,mobile,Mexico,108
VIEW00047548,CUST005726,CNT00389,2025-07-07,72,98.0,gaming console,MEXICO,81
VIEW00047549,CUST005726,CNT00304,2025-10-23,51,100.0,smart tv,MEXICO,51
VIEW00047550,CUST005726,CNT00107,2026-02-28,138,93.0,tablet,Mexico,140
VIEW00047551,CUST005726,CNT00079,2025-07-04,13,57.0,smart tv,Mexico,14
VIEW00047552,CUST005726,CNT00016,2026-04-11,52,48.0,smart tv,Mexico,55
VIEW00047553,CUST005726,CNT00220,2025-10-12,78,78.0,mobile,Mexico,88
VIEW00047554,CUST005727,CNT00281,2025-08-31,59,60.0,mobile,United Arab Emirates,76
VIEW00047555,CUST005727,CNT00478,2026-06-22,28,51.0,smart tv,U.A.E,37
VIEW00047556,CUST005727,CNT00033,2026-02-15,54,100.0,mobile,uae,61
VIEW00047557,CUST005727,CNT00382,2026-03-09,3,60.0,mobile,uae,5
VIEW00047558,CUST005727,CNT00419,2025-10-24,94,100.0,smart tv,United Arab Emirates,102
VIEW00047559,CUST005727,CNT00191,2026-05-21,69,51.0,smart tv,United Arab Emirates,82
VIEW00047560,CUST005727,CNT00494,2025-10-28,52,74.0,smart tv,United Arab Emirates,61
VIEW00047561,CUST005727,CNT00463,2026-01-14,85,55.0,smart tv,SOUTH AFRICA,91
VIEW00047562,CUST005727,CNT00132,2026-06-24,41,88.0,smart tv,United Arab Emirates,53
VIEW00047563,CUST005727,CNT00053,2026-04-11,89,39.0,mobile,United Arab Emirates,96
VIEW00047564,CUST005727,CNT00475,2025-09-20,75,44.0,phone,U.A.E,83
VIEW00047565,CUST005727,CNT00366,2025-12-28,75,80.0,mobile,United Arab Emirates,83
VIEW00047566,CUST005728,CNT00066,2026-01-13,61,74.0,laptop,United Kingdom,65
VIEW00047567,CUST005728,CNT00463,2025-12-04,30,66.0,smart tv,United Kingdom,34
VIEW00047568,CUST005728,CNT00375,2025-07-01,37,1.0,mobile,United Kingdom,49
VIEW00047569,CUST005728,CNT00431,2026-04-27,61,100.0,tablet,United Kingdom,63
VIEW00047570,CUST005728,CNT00294,2026-06-12,88,68.0,mobile,United Kingdom,90
VIEW00047571,CUST005729,CNT00147,2025-12-16,81,59.0,mobile,Mexico,96
VIEW00047572,CUST005729,CNT00238,2025-12-16,47,83.0,smart tv,Mexico,52
VIEW00047573,CUST005729,CNT00018,2026-01-27,3,100.0,mobile,Mexico,17
VIEW00047574,CUST005729,CNT00330,2026-05-21,82,47.0,laptop,Mexico,95
VIEW00047575,CUST005729,CNT00384,2025-08-04,13,91.0,laptop,Mexico,24
VIEW00047576,CUST005729,CNT00046,2026-06-11,97,97.0,laptop,Mexico,99
VIEW00047577,CUST005729,CNT00365,2026-03-11,15,60.0,smart tv,Mexico,28
VIEW00047578,CUST005729,CNT00248,2026-02-02,49,61.0,mobile,Mexico,54
VIEW00047579,CUST005729,CNT00354,2025-11-14,71,91.0,laptop,Mexico,84
VIEW00047580,CUST005729,CNT00062,2026-05-05,77,57.0,unknown,Mexico,82
VIEW00047581,CUST005730,CNT00122,2026-03-06,50,87.0,smart tv,Mexico,60
VIEW00047582,CUST005730,CNT00447,2025-10-07,49,78.0,smart tv,Mexico,61
VIEW00047583,CUST005730,CNT00350,2025-09-10,42,75.0,smart tv,Mexico,56
VIEW00047584,CUST005730,CNT00117,2026-05-09,58,73.0,smart tv,Mexico,73
VIEW00047585,CUST005730,CNT00213,2025-09-07,82,45.0,tablet,Mexico,90
VIEW00047586,CUST005730,CNT00388,2025-09-25,72,84.0,ipad,MEXICO,84
VIEW00047587,CUST005731,CNT00190,2026-02-19,36,89.0,smart tv,South Korea,45
VIEW00047588,CUST005731,CNT00227,2025-09-02,62,58.0,smart tv,South Korea,80
VIEW00047589,CUST005731,CNT00312,2025-11-22,66,69.0,laptop,S. Korea,66
VIEW00047590,CUST005731,CNT00381,2025-11-09,56,62.0,mobile,South Korea,59
VIEW00047591,CUST005731,CNT00054,2025-12-29,82,84.0,smart tv,South Korea,86
VIEW00047592,CUST005731,CNT00496,2025-08-08,42,82.0,pc,South Korea,45
VIEW00047593,CUST005731,CNT00293,2026-04-24,65,86.0,smart tv,South Korea,70
VIEW00047594,CUST005732,CNT00352,2026-06-08,68,70.0,smart tv,Canada,79
VIEW00047595,CUST005732,CNT00282,2026-06-24,27,93.0,tablet,Canada,31
VIEW00047596,CUST005732,CNT00274,2026-06-01,66,100.0,laptop,CANADA,81
VIEW00047597,CUST005732,CNT00063,2026-06-25,37,89.0,smart tv,Canada,45
VIEW00047598,CUST005732,CNT00316,2026-06-21,70,46.0,smart tv,Canada,90
VIEW00047599,CUST005732,CNT00358,2026-06-16,3,74.0,smart tv,Canada,11
VIEW00047600,CUST005732,CNT00299,2026-05-23,46,70.0,mobile,Canada,59
VIEW00047601,CUST005732,CNT00404,2026-05-26,48,63.0,smart tv,Canada,54
VIEW00047602,CUST005732,CNT00279,2026-06-19,84,70.0,laptop,Canada,85
VIEW00047603,CUST005732,CNT00291,2026-06-03,31,44.0,mobile,canada,40
VIEW00047604,CUST005732,CNT00093,2026-06-26,58,56.0,smart tv,Canada,58
VIEW00047605,CUST005732,CNT00044,2026-06-17,63,61.0,laptop,Canada,67
VIEW00047606,CUST005732,CNT00326,2026-05-30,48,79.0,smart tv,Canada,63
VIEW00047607,CUST005733,CNT00013,2026-04-20,68,78.0,laptop,Indonesia,76
VIEW00047608,CUST005733,CNT00231,2026-02-22,55,98.0,smart tv,Indonesia,59
VIEW00047609,CUST005733,CNT00118,2026-05-25,79,68.0,tablet,Indonesia,94
VIEW00047610,CUST005734,CNT00317,2026-01-12,19,60.0,smart tv,Germany,27
VIEW00047611,CUST005734,CNT00423,2026-05-05,88,100.0,smartphone,Germany,92
VIEW00047612,CUST005734,CNT00152,2026-06-19,80,53.0,tablet,DE,83
VIEW00047613,CUST005734,CNT00084,2026-04-07,47,92.0,smart tv,Germany,61
VIEW00047614,CUST005734,CNT00436,2026-05-07,25,48.0,smart tv,Germany,39
VIEW00047615,CUST005734,CNT00089,2025-12-19,27,88.0,mobile,Germany,27
VIEW00047616,CUST005734,CNT00287,2025-10-09,72,89.0,smart tv,GERMANY,78
VIEW00047617,CUST005734,CNT00118,2025-12-24,33,53.0,mobile,Germany,38
VIEW00047618,CUST005734,CNT00049,2025-08-13,42,94.0,smart tv,Germany,56
VIEW00047619,CUST005735,CNT00120,2025-10-07,34,66.0,phone,Mexico,44
VIEW00047620,CUST005735,CNT00361,2025-09-06,69,87.0,mobile,United States,82
VIEW00047621,CUST005735,CNT00038,2025-09-30,41,85.0,laptop,Mexico,45
VIEW00047622,CUST005735,CNT00117,2025-11-11,3,41.0,smart tv,Mexico,8
VIEW00047623,CUST005735,CNT00124,2025-11-09,55,42.0,mobile,Mexico,62
VIEW00047624,CUST005735,CNT00174,2026-03-19,39,75.0,tablet,Mexico,46
VIEW00047625,CUST005735,CNT00297,2025-11-20,73,56.0,mobile,Mexico,74
VIEW00047626,CUST005736,CNT00213,2025-07-05,86,46.0,gaming console,India,86
VIEW00047627,CUST005736,CNT00299,2025-07-24,29,97.0,mobile,India,35
VIEW00047628,CUST005736,CNT00401,2025-10-13,37,100.0,smart tv,India,37
VIEW00047629,CUST005736,CNT00226,2026-01-03,86,50.0,gaming console,India,102
VIEW00047630,CUST005736,CNT00474,2025-07-04,82,44.0,smart tv,India,82
VIEW00047631,CUST005736,CNT00237,2025-09-26,20,84.0,mobile,INDIA,21
VIEW00047632,CUST005736,CNT00446,2025-08-22,51,79.0,smart tv,India,58
VIEW00047633,CUST005736,CNT00059,2025-10-05,16,91.0,gaming console,India,26
VIEW00047634,CUST005736,CNT00311,2025-09-23,21,100.0,laptop,India,32
VIEW00047635,CUST005737,CNT00014,2025-12-23,39,73.0,tablet,Germany,45
VIEW00047636,CUST005737,CNT00218,2026-06-05,76,57.0,gaming console,Germany,76
VIEW00047637,CUST005737,CNT00235,2026-06-12,58,71.0,gaming console,Germany,65
VIEW00047638,CUST005737,CNT00152,2025-12-16,81,63.0,mobile,Germany,86
VIEW00047639,CUST005737,CNT00263,2026-05-19,49,64.0,smart tv,Germany,56
VIEW00047640,CUST005737,CNT00186,2025-11-11,22,42.0,smart tv,Germany,22
VIEW00047641,CUST005737,CNT00145,2025-12-13,44,73.0,mobile,Germany,60
VIEW00047642,CUST005737,CNT00130,2026-06-27,33,69.0,desktop,Germany,39
VIEW00047643,CUST005737,CNT00320,2026-06-14,67,48.0,unknown,Germany,79
VIEW00047644,CUST005737,CNT00389,2026-01-18,43,71.0,mobile,Germany,49
VIEW00047645,CUST005738,CNT00161,2025-09-01,28,69.0,tablet,Spain,42
VIEW00047646,CUST005738,CNT00206,2026-06-08,40,74.0,mobile,Spain,51
VIEW00047647,CUST005738,CNT00017,2025-07-04,67,49.0,mobile,Spain,67
VIEW00047648,CUST005738,CNT00355,2025-09-24,10,83.0,smart tv,Spain,24
VIEW00047649,CUST005738,CNT00401,2025-11-16,10,92.0,tablet,Spain,10
VIEW00047650,CUST005738,CNT00154,2025-09-25,28,41.0,smart tv,Spain,37
VIEW00047651,CUST005738,CNT00450,2025-07-07,57,68.0,smart tv,Spain,68
VIEW00047652,CUST005738,CNT00060,2026-01-15,70,81.0,mobile,spain,70
VIEW00047653,CUST005738,CNT00024,2026-03-30,43,91.0,smart tv,Spain,49
VIEW00047654,CUST005738,CNT00098,2025-10-27,2,87.0,smart tv,Spain,2
VIEW00047655,CUST005739,CNT00374,2025-10-11,64,82.0,tablet,United Kingdom,64
VIEW00047656,CUST005739,CNT00216,2025-11-26,58,62.0,mobile,United Kingdom,70
VIEW00047657,CUST005739,CNT00306,2026-06-11,37,68.0,smart tv,United Kingdom,37
VIEW00047658,CUST005739,CNT00344,2026-01-19,14,100.0,laptop,United Kingdom,16
VIEW00047659,CUST005739,CNT00179,2025-12-04,28,57.0,smartphone,U.K.,43
VIEW00047660,CUST005739,CNT00435,2025-10-04,63,69.0,tablet,United Kingdom,81
VIEW00047661,CUST005739,CNT00459,2025-08-24,57,48.0,smart tv,United Kingdom,67
VIEW00047662,CUST005740,CNT00343,2026-01-19,35,93.0,smart tv,India,47
VIEW00047663,CUST005740,CNT00131,2026-04-19,15,100.0,mobile,India,22
VIEW00047664,CUST005740,CNT00423,2026-03-10,32,100.0,smart tv,India,32
VIEW00047665,CUST005740,CNT00135,2026-02-16,91,95.0,tablet,Bharat,97
VIEW00047666,CUST005740,CNT00307,2025-09-15,33,100.0,mobile,India,38
VIEW00047667,CUST005740,CNT00478,2025-08-10,58,64.0,mobile,India,74
VIEW00047668,CUST005740,CNT00226,2025-10-20,45,53.0,smart tv,India,66
VIEW00047669,CUST005740,CNT00309,2025-08-06,76,70.0,mobile,India,88
VIEW00047670,CUST005740,CNT00357,2025-12-09,1,59.0,mobile,India,1
VIEW00047671,CUST005741,CNT00146,2026-05-23,84,42.0,mobile,France,92
VIEW00047672,CUST005741,CNT00474,2026-02-20,73,80.0,mobile,France,77
VIEW00047673,CUST005741,CNT00147,2026-06-12,50,71.0,laptop,France,59
VIEW00047674,CUST005741,CNT00496,2025-09-26,68,87.0,tablet,France,75
VIEW00047675,CUST005741,CNT00480,2026-06-25,65,55.0,smart tv,France,76
VIEW00047676,CUST005741,CNT00114,2026-06-10,68,94.0,tablet,France,69
VIEW00047677,CUST005741,CNT00415,2026-06-29,890,79.0,laptop,France,899
VIEW00047678,CUST005741,CNT00174,2026-03-05,92,73.0,gaming console,France,96
VIEW00047679,CUST005741,CNT00404,2026-05-21,46,100.0,laptop,France,57
VIEW00047680,CUST005741,CNT00156,2026-05-31,70,64.0,mobile,FR,75
VIEW00047681,CUST005741,CNT00334,2026-05-19,59,79.0,smarttv,France,65
VIEW00047682,CUST005742,CNT00320,2026-01-02,75,100.0,tablet,US,90
VIEW00047683,CUST005742,CNT00346,2025-09-13,54,100.0,gaming console,United States,57
VIEW00047684,CUST005742,CNT00344,2026-01-01,48,100.0,tablet,United States,51
VIEW00047685,CUST005742,CNT00471,2025-07-25,79,88.0,mobile,U.S.A,90
VIEW00047686,CUST005742,CNT00025,2026-02-03,25,69.0,smart tv,United States,33
VIEW00047687,CUST005742,CNT00094,2025-07-02,61,49.0,smart tv,United States,71
VIEW00047688,CUST005742,CNT00305,2026-03-15,48,67.0,mobile,United States,56
VIEW00047689,CUST005742,CNT00477,2026-01-08,56,91.0,smart tv,United States,67
VIEW00047690,CUST005742,CNT00244,2025-12-10,42,33.0,mobile,United States,52
VIEW00047691,CUST005742,CNT00335,2025-07-24,35,68.0,tablet,U.S.A,38
VIEW00047692,CUST005742,CNT00324,2026-05-14,65,59.0,tablet,United States,81
VIEW00047693,CUST005742,CNT00413,2026-03-13,27,79.0,smart tv,United States,34
VIEW00047694,CUST005743,CNT00440,2025-07-23,59,53.0,laptop,U.S.A,73
VIEW00047695,CUST005743,CNT00492,2026-02-12,82,62.0,mobile,United States,94
VIEW00047696,CUST005743,CNT00384,2025-08-02,42,57.0,smart tv,United States,54
VIEW00047697,CUST005743,CNT00141,2026-06-28,67,37.0,phone,United States,79
VIEW00047698,CUST005743,CNT00097,2026-06-08,39,57.0,mobile,United States,56
VIEW00047699,CUST005743,CNT00170,2026-05-14,57,100.0,mobile,United States,62
VIEW00047700,CUST005743,CNT00466,2026-05-21,62,68.0,tablet,United States,62
VIEW00047701,CUST005743,CNT00170,2026-06-27,34,79.0,smart tv,United States,34
VIEW00047702,CUST005744,CNT00453,2026-04-15,45,70.0,pc,United States,58
VIEW00047703,CUST005744,CNT00450,2025-10-24,51,66.0,mobile,United States,63
VIEW00047704,CUST005744,CNT00293,2026-01-16,13,100.0,tv,United States,15
VIEW00047705,CUST005744,CNT00338,2026-03-04,41,62.0,mobile,United States,52
VIEW00047706,CUST005744,CNT00179,2025-12-20,32,81.0,gaming console,US,41
VIEW00047707,CUST005744,CNT00225,2026-05-13,3,53.0,mobile,United States,6
VIEW00047708,CUST005744,CNT00041,2025-11-30,85,100.0,gaming console,United States,101
VIEW00047709,CUST005744,CNT00056,2025-11-13,55,87.0,smart tv,United States,70
VIEW00047710,CUST005745,CNT00440,2026-06-26,44,100.0,desktop,U.K.,57
VIEW00047711,CUST005745,CNT00413,2026-05-31,32,69.0,mobile,United Kingdom,50
VIEW00047712,CUST005745,CNT00344,2026-03-26,15,17.0,tablet,United Kingdom,24
VIEW00047713,CUST005745,CNT00101,2026-05-22,28,71.0,mobile,United Kingdom,35
VIEW00047714,CUST005745,CNT00310,2026-06-15,71,85.0,smart tv,United Kingdom,78
VIEW00047715,CUST005746,CNT00049,2025-09-23,48,79.0,mobile,United States,51
VIEW00047716,CUST005746,CNT00054,2026-01-15,33,52.0,laptop,United Kingdom,34
VIEW00047717,CUST005746,CNT00376,2026-02-20,46,74.0,playstation/xbox,United States,51
VIEW00047718,CUST005746,CNT00096,2026-05-20,23,74.0,mobile,United States,27
VIEW00047719,CUST005746,CNT00102,2025-12-20,27,66.0,gaming console,United States,36
VIEW00047720,CUST005746,CNT00348,2025-10-09,58,75.0,mobile,United States,65
VIEW00047721,CUST005746,CNT00438,2025-12-11,41,45.0,mobile,United States,41
VIEW00047722,CUST005746,CNT00150,2025-11-27,30,93.0,mobile,United States,30
VIEW00047723,CUST005746,CNT00243,2026-03-05,48,52.0,smart tv,United States,49
VIEW00047724,CUST005746,CNT00475,2025-10-15,81,76.0,mobile,United States,81
VIEW00047725,CUST005746,CNT00349,2025-10-09,58,57.0,smart tv,United States,72
VIEW00047726,CUST005747,CNT00052,2026-03-28,36,54.0,smart tv,United Arab Emirates,39
VIEW00047727,CUST005747,CNT00096,2025-12-18,83,48.0,smart tv,United Arab Emirates,87
VIEW00047728,CUST005747,CNT00034,2026-02-05,59,86.0,unknown,United Arab Emirates,63
VIEW00047729,CUST005747,CNT00365,2026-03-26,75,99.0,mobile,United Arab Emirates,92
VIEW00047730,CUST005747,CNT00452,2025-12-07,36,74.0,console,uae,41
VIEW00047731,CUST005747,CNT00012,2025-12-01,14,52.0,tablet,United Arab Emirates,27
VIEW00047732,CUST005747,CNT00278,2025-08-21,56,76.0,tv,uae,67
VIEW00047733,CUST005748,CNT00172,2025-11-27,54,86.0,tablet,United States,58
VIEW00047734,CUST005748,CNT00040,2025-10-15,43,55.0,mobile,United States,56
VIEW00047735,CUST005748,CNT00338,2025-08-01,51,100.0,mobile,united states,62
VIEW00047736,CUST005748,CNT00402,2025-10-24,35,78.0,mobile,United States,44
VIEW00047737,CUST005748,CNT00123,2026-02-07,16,100.0,mobile,United States,19
VIEW00047738,CUST005748,CNT00439,2026-01-19,58,59.0,mobile,United States,62
VIEW00047739,CUST005748,CNT00042,2025-07-08,22,52.0,smart tv,United States,31
VIEW00047740,CUST005748,CNT00198,2025-07-13,51,95.0,laptop,United States,59
VIEW00047741,CUST005748,CNT00320,2026-01-29,13,54.0,smart tv,united states,22
VIEW00047742,CUST005748,CNT00425,2025-11-01,79,71.0,gaming console,United States,85
VIEW00047743,CUST005748,CNT00289,2025-12-02,35,90.0,smart tv,United States,49
VIEW00047744,CUST005748,CNT00393,2025-10-14,20,46.0,smart tv,United States,20
VIEW00047745,CUST005748,CNT00399,2026-06-27,89,67.0,smart tv,United States,97
VIEW00047746,CUST005748,CNT00201,2025-08-23,83,73.0,laptop,United States,86
VIEW00047747,CUST005748,CNT00309,2026-01-15,51,93.0,laptop,United States,55
VIEW00047748,CUST005748,CNT00196,2025-12-13,66,90.0,smart tv,Canada,78
VIEW00047749,CUST005748,CNT00207,2026-03-15,41,66.0,mobile,United States,43
VIEW00047750,CUST005748,CNT00416,2025-10-18,51,83.0,laptop,United States,71
VIEW00047751,CUST005749,CNT00137,2026-01-16,57,95.0,mobile,India,62
VIEW00047752,CUST005750,CNT00316,2026-03-17,64,64.0,mobile,Spain,66
VIEW00047753,CUST005750,CNT00348,2026-03-15,20,62.0,mobile,Spain,23
VIEW00047754,CUST005750,CNT00270,2025-11-29,59,95.0,mobile,Spain,69
VIEW00047755,CUST005750,CNT00489,2025-07-16,21,100.0,phone,Spain,35
VIEW00047756,CUST005750,CNT00388,2025-09-26,37,36.0,smart tv,Spain,48
VIEW00047757,CUST005750,CNT00380,2025-09-18,13,70.0,gaming console,Spain,27
VIEW00047758,CUST005750,CNT00080,2025-11-20,4,97.0,mobile,Spain,12
VIEW00047759,CUST005750,CNT00305,2026-03-09,54,95.0,smart tv,Australia,63
VIEW00047760,CUST005750,CNT00430,2026-05-19,24,70.0,smart tv,Spain,31
VIEW00047761,CUST005751,CNT00186,2026-05-20,72,57.0,tv,South Korea,80
VIEW00047762,CUST005751,CNT00262,2026-05-30,30,66.0,smart tv,South Korea,42
VIEW00047763,CUST005751,CNT00313,2026-03-29,41,100.0,smart tv,South Korea,47
VIEW00047764,CUST005751,CNT00118,2026-04-01,27,100.0,tablet,South Korea,36
