payment_id,customer_id,subscription_id,payment_date,amount,payment_method,payment_status,failed_payment_reason
PAY00109805,CUST007932,,2024-06-12,6.99,UPI,Success,
PAY00109806,CUST007932,,2024-07-12,6.99,Debit Card,Success,
PAY00109807,CUST007932,,2024-08-11,6.99,UPI,Success,
PAY00109808,CUST007932,,2024-09-10,6.99,PayPal,Success,
PAY00109809,CUST007932,,2024-10-10,6.99,Debit Card,Success,
PAY00109810,CUST007932,,2024-11-09,6.99,UPI,Success,
PAY00109811,CUST007932,,2024-12-09,6.99,Debit Card,Success,
PAY00109812,CUST007932,,2025-01-08,6.99,Mobile Wallet,Success,
PAY00109813,CUST007932,,2025-02-07,6.99,Credit Card,Success,
PAY00109814,CUST007933,,2025-11-12,22.99,Debit Card,Success,
PAY00109815,CUST007933,,2025-12-12,22.99,Debit Card,Failed,International transaction blocked
PAY00109816,CUST007933,,2026-01-11,22.99,Credit Card,Success,
PAY00109817,CUST007933,,2026-02-10,22.99,UPI,Success,
PAY00109818,CUST007933,,2026-03-12,22.99,Net Banking,Success,
PAY00109819,CUST007933,,2026-04-11,22.99,Mobile Wallet,Success,
PAY00109820,CUST007933,,2026-05-11,22.99,Debit Card,Success,
PAY00109821,CUST007934,,2021-09-23,6.99,Gift Card,Success,
PAY00109822,CUST007934,,2021-10-23,6.99,UPI,Success,
PAY00109823,CUST007934,,2021-11-22,6.99,Mobile Wallet,Success,
PAY00109824,CUST007934,,2021-12-22,6.99,Gift Card,Failed,Card reported lost/stolen
PAY00109825,CUST007934,,2022-01-21,6.99,Credit Card,Success,
PAY00109826,CUST007934,,2022-02-20,6.99,Mobile Wallet,Success,
PAY00109827,CUST007934,,2022-03-22,6.99,Credit Card,Success,
PAY00109828,CUST007934,,2022-04-21,6.99,Gift Card,Success,
PAY00109829,CUST007934,,2022-05-21,6.99,Credit Card,Success,
PAY00109830,CUST007934,,2022-06-20,6.99,Debit Card,Success,
PAY00109831,CUST007934,,2022-07-20,6.99,Debit Card,Success,
PAY00109832,CUST007934,,2022-08-19,6.99,Gift Card,Failed,Bank declined
PAY00109833,CUST007934,,2022-09-18,6.99,UPI,Success,
PAY00109834,CUST007934,,2022-10-18,6.99,Credit Card,Success,
PAY00109835,CUST007934,,2022-11-17,6.99,Credit Card,Failed,Insufficient funds
PAY00109836,CUST007935,,2023-07-10,6.99,Debit Card,Success,
PAY00109837,CUST007935,,2023-08-09,6.99,Credit Card,Success,
PAY00109838,CUST007935,,2023-09-08,6.99,Net Banking,Success,
PAY00109839,CUST007935,,2023-10-08,6.99,Debit Card,Success,
PAY00109840,CUST007935,,2023-11-07,6.99,Debit Card,Success,
PAY00109841,CUST007935,,2023-12-07,6.99,Credit Card,Success,
PAY00109842,CUST007935,,2024-01-06,6.99,Debit Card,Success,
PAY00109843,CUST007935,,2024-02-05,6.99,PayPal,Success,
PAY00109844,CUST007935,,2024-03-06,6.99,Debit Card,Success,
PAY00109845,CUST007935,,2024-04-05,6.99,Gift Card,Success,
PAY00109846,CUST007935,,2024-05-05,6.99,Gift Card,Success,
PAY00109847,CUST007935,,2024-06-04,6.99,Debit Card,Success,
PAY00109848,CUST007935,,2024-07-04,23.77,UPI,Success,
PAY00109849,CUST007935,,2024-08-03,6.99,UPI,Success,
PAY00109850,CUST007935,,2024-09-02,6.99,Debit Card,Success,
PAY00109851,CUST007936,,2025-08-28,15.49,UPI,Failed,Incorrect card details
PAY00109852,CUST007936,,2025-09-27,15.49,Credit Card,Success,
PAY00109853,CUST007936,,2025-10-27,15.49,UPI,Success,
PAY00109854,CUST007936,,2025-11-26,15.49,Debit Card,Success,
PAY00109855,CUST007936,,2025-12-26,15.49,UPI,Success,
PAY00109856,CUST007936,,2026-01-25,15.49,Credit Card,Failed,Card expired
PAY00109857,CUST007936,,2026-02-24,15.49,PayPal,Success,
PAY00109858,CUST007936,,2026-03-26,15.49,UPI,Success,
PAY00109859,CUST007936,,2026-04-25,15.49,Gift Card,Success,
PAY00109860,CUST007936,,2026-05-25,15.49,Debit Card,Success,
PAY00109861,CUST007937,,2022-08-13,15.49,PayPal,Success,
PAY00109862,CUST007937,,2022-09-12,15.49,UPI,Failed,Incorrect card details
PAY00109863,CUST007937,,2022-10-12,15.49,Credit Card,Success,
PAY00109864,CUST007937,,2022-11-11,15.49,Mobile Wallet,Failed,International transaction blocked
PAY00109865,CUST007937,,2022-12-11,15.49,Debit Card,Success,
PAY00109866,CUST007937,,2023-01-10,15.49,Debit Card,Success,
PAY00109867,CUST007937,,2023-02-09,15.49,Credit Card,Success,
PAY00109868,CUST007937,,2023-03-11,15.49,UPI,Success,
PAY00109869,CUST007937,,2023-04-10,15.49,Credit Card,Success,
PAY00109870,CUST007937,,2023-05-10,15.49,Mobile Wallet,Success,
PAY00109871,CUST007937,,2023-06-09,15.49,PayPal,Success,
PAY00109872,CUST007937,,2023-07-09,15.49,UPI,Success,
PAY00109873,CUST007937,,2023-08-08,15.49,Credit Card,Success,
PAY00109874,CUST007937,,2023-09-07,15.49,Mobile Wallet,Success,
PAY00109875,CUST007937,,2023-10-07,15.49,UPI,Failed,Card reported lost/stolen
PAY00109876,CUST007938,,2021-05-15,6.99,Debit Card,Success,
PAY00109877,CUST007938,,2021-06-14,6.99,PayPal,Success,
PAY00109878,CUST007938,,2021-07-14,6.99,Debit Card,Failed,Card expired
PAY00109879,CUST007938,,2021-08-13,6.99,Mobile Wallet,Success,
PAY00109880,CUST007938,,2021-09-12,6.99,UPI,Success,
PAY00109881,CUST007938,,2021-10-12,6.99,PayPal,Success,
PAY00109882,CUST007938,,2021-11-11,6.99,UPI,Success,
PAY00109883,CUST007938,,2021-12-11,6.99,UPI,Success,
PAY00109884,CUST007938,,2022-01-10,6.99,UPI,Failed,Insufficient funds
PAY00109885,CUST007938,,2022-02-09,6.99,PayPal,Success,
PAY00109886,CUST007938,,2022-03-11,6.99,PayPal,Failed,Insufficient funds
PAY00109887,CUST007938,,2022-04-10,6.99,PayPal,Success,
PAY00109888,CUST007938,,2022-05-10,6.99,Net Banking,Success,
PAY00109889,CUST007938,,2022-06-09,6.99,PayPal,Success,
PAY00109890,CUST007938,,2022-07-09,6.99,Debit Card,Success,
PAY00109891,CUST007939,,2023-05-28,6.99,Net Banking,Success,
PAY00109892,CUST007939,,2023-06-27,6.99,PayPal,Success,
PAY00109893,CUST007939,,2023-07-27,6.99,Debit Card,Success,
PAY00109894,CUST007939,,2023-08-26,6.99,Net Banking,Success,
PAY00109895,CUST007939,,2023-09-25,6.99,Credit Card,Failed,Card reported lost/stolen
PAY00109896,CUST007939,,2023-10-25,6.99,Credit Card,Success,
PAY00109897,CUST007939,,2023-11-24,6.99,Mobile Wallet,Success,
PAY00109898,CUST007939,,2023-12-24,6.99,Credit Card,Success,
PAY00109899,CUST007939,,2024-01-23,6.99,Credit Card,Success,
PAY00109900,CUST007939,,2024-02-22,6.99,Credit Card,Success,
PAY00109901,CUST007939,,2024-03-23,6.99,Mobile Wallet,Success,
PAY00109902,CUST007939,,2024-04-22,6.99,UPI,Success,
PAY00109903,CUST007939,,2024-05-22,6.99,Debit Card,Success,
PAY00109904,CUST007939,,2024-06-21,6.99,PayPal,Success,
PAY00109905,CUST007939,,2024-07-21,6.99,Credit Card,Success,
PAY00109906,CUST007940,,2022-04-01,6.99,Net Banking,Success,
PAY00109907,CUST007940,,2022-05-01,6.99,Debit Card,Success,
PAY00109908,CUST007940,,2022-05-31,6.99,Mobile Wallet,Success,
PAY00109909,CUST007940,,2022-06-30,6.99,Credit Card,Success,
PAY00109910,CUST007940,,2022-07-30,6.99,Mobile Wallet,Success,
PAY00109911,CUST007940,,2022-08-29,6.99,Mobile Wallet,Success,
PAY00109912,CUST007940,,2022-09-28,6.99,Debit Card,Success,
PAY00109913,CUST007940,,2022-10-28,6.99,Debit Card,Success,
PAY00109914,CUST007940,,2022-11-27,6.99,PayPal,Success,
PAY00109915,CUST007940,,2022-12-27,6.99,Debit Card,Success,
PAY00109916,CUST007940,,2023-01-26,6.99,PayPal,Failed,Bank declined
PAY00109917,CUST007940,,2023-02-25,6.99,Net Banking,Success,
PAY00109918,CUST007940,,2023-03-27,6.99,Debit Card,Success,
PAY00109919,CUST007940,,2023-04-26,6.99,UPI,Success,
PAY00109920,CUST007940,,2023-05-26,6.99,Credit Card,Success,
PAY00109921,CUST007941,,2025-02-18,15.49,PayPal,Success,
PAY00109922,CUST007941,,2025-03-20,0.0,Credit Card,Success,
PAY00109923,CUST007941,,2025-04-19,15.49,Credit Card,Success,
PAY00109924,CUST007941,,2025-05-19,15.49,UPI,Success,
PAY00109925,CUST007941,,2025-06-18,15.49,Debit Card,Success,
PAY00109926,CUST007941,,2025-07-18,15.49,Credit Card,Success,
PAY00109927,CUST007941,,2025-08-17,15.49,UPI,Success,
PAY00109928,CUST007941,,2025-09-16,15.49,Debit Card,Success,
PAY00109929,CUST007941,,2025-10-16,15.49,Mobile Wallet,Success,
PAY00109930,CUST007941,,2025-11-15,15.49,Debit Card,Success,
PAY00109931,CUST007941,,2025-12-15,15.49,PayPal,Success,
PAY00109932,CUST007941,,2026-01-14,15.49,Mobile Wallet,Success,
PAY00109933,CUST007941,,2026-02-13,15.49,Credit Card,Success,
PAY00109934,CUST007941,,2026-03-15,15.49,Credit Card,Success,
PAY00109935,CUST007941,,2026-04-14,15.49,Net Banking,Success,
PAY00109936,CUST007942,,2025-05-26,0.0,Debit Card,Success,
PAY00109937,CUST007942,,2025-06-25,22.99,UPI,Success,
PAY00109938,CUST007942,,2025-07-25,22.99,PayPal,Success,
PAY00109939,CUST007942,,2025-08-24,22.99,Mobile Wallet,Success,
PAY00109940,CUST007942,,2025-09-23,22.99,UPI,Success,
PAY00109941,CUST007942,,2025-10-23,22.99,Credit Card,Success,
PAY00109942,CUST007942,,2025-11-22,22.99,UPI,Success,
PAY00109943,CUST007942,,2025-12-22,22.99,Credit Card,Success,
PAY00109944,CUST007942,,2026-01-21,22.99,Net Banking,Success,
PAY00109945,CUST007942,,2026-02-20,22.99,Net Banking,Success,
PAY00109946,CUST007942,,2026-03-22,22.99,Net Banking,Success,
PAY00109947,CUST007942,,2026-04-21,22.99,Credit Card,Success,
PAY00109948,CUST007942,,2026-05-21,22.99,Credit Card,Success,
PAY00109949,CUST007943,,2025-08-12,22.99,Debit Card,Success,
PAY00109950,CUST007943,,2025-09-11,22.99,Net Banking,Success,
PAY00109951,CUST007943,,2025-10-11,22.99,Credit Card,Success,
PAY00109952,CUST007943,,2025-11-10,22.99,Credit Card,Success,
PAY00109953,CUST007943,,2025-12-10,22.99,Debit Card,Success,
PAY00109954,CUST007943,,2026-01-09,22.99,Mobile Wallet,Success,
PAY00109955,CUST007943,,2026-02-08,22.99,PayPal,Success,
PAY00109956,CUST007943,,2026-03-10,22.99,Debit Card,Success,
PAY00109957,CUST007943,,2026-04-09,22.99,UPI,Success,
PAY00109958,CUST007943,,2026-05-09,22.99,UPI,Failed,Insufficient funds
PAY00109959,CUST007944,,2019-11-22,15.49,Net Banking,Success,
PAY00109960,CUST007944,,2019-12-22,15.49,Credit Card,Success,
PAY00109961,CUST007944,,2020-01-21,15.49,Mobile Wallet,Success,
PAY00109962,CUST007944,,2020-02-20,15.49,Debit Card,Success,
PAY00109963,CUST007944,,2020-03-21,15.49,Mobile Wallet,Success,
PAY00109964,CUST007944,,2020-04-20,15.49,Credit Card,Success,
PAY00109965,CUST007944,,2020-05-20,15.49,Debit Card,Success,
PAY00109966,CUST007944,,2020-06-19,15.49,Debit Card,Success,
PAY00109967,CUST007944,,2020-07-19,15.49,UPI,Success,
PAY00109968,CUST007944,,2020-08-18,15.49,Credit Card,Success,
PAY00109969,CUST007944,,2020-09-17,15.49,Debit Card,Success,
PAY00109970,CUST007944,,2020-10-17,15.49,PayPal,Success,
PAY00109971,CUST007944,,2020-11-16,15.49,Debit Card,Success,
PAY00109972,CUST007944,,2020-12-16,15.49,Debit Card,Success,
PAY00109973,CUST007944,,2021-01-15,15.49,UPI,Success,
PAY00109974,CUST007945,,2022-10-07,15.49,Debit Card,Success,
PAY00109975,CUST007945,,2022-11-06,15.49,Net Banking,Success,
PAY00109976,CUST007945,,2022-12-06,15.49,UPI,Success,
PAY00109977,CUST007945,,2023-01-05,15.49,Debit Card,Success,
PAY00109978,CUST007945,,2023-02-04,15.49,Credit Card,Success,
PAY00109979,CUST007945,,2023-03-06,15.49,Credit Card,Success,
PAY00109980,CUST007945,,2023-04-05,15.49,UPI,Success,
PAY00109981,CUST007945,,2023-05-05,15.49,Debit Card,Success,
PAY00109982,CUST007945,,2023-06-04,15.49,PayPal,Success,
PAY00109983,CUST007945,,2023-07-04,15.49,Credit Card,Success,
PAY00109984,CUST007945,,2023-08-03,15.49,Mobile Wallet,Success,
PAY00109985,CUST007945,,2023-09-02,15.49,Debit Card,Success,
PAY00109986,CUST007945,,2023-10-02,15.49,Credit Card,Success,
PAY00109987,CUST007945,,2023-11-01,15.49,Debit Card,Success,
PAY00109988,CUST007945,,2023-12-01,15.49,PayPal,Success,
PAY00109989,CUST007946,,2023-06-01,15.49,Credit Card,Success,
PAY00109990,CUST007946,,2023-07-01,15.49,Mobile Wallet,Success,
PAY00109991,CUST007946,,2023-07-31,15.49,PayPal,Success,
PAY00109992,CUST007946,,2023-08-30,15.49,Net Banking,Failed,Card reported lost/stolen
PAY00109993,CUST007946,,2023-09-29,15.49,Credit Card,Success,
PAY00109994,CUST007946,,2023-10-29,15.49,Debit Card,Success,
PAY00109995,CUST007946,,2023-11-28,15.49,PayPal,Success,
PAY00109996,CUST007946,,2023-12-28,15.49,Credit Card,Success,
PAY00109997,CUST007946,,2024-01-27,15.49,Credit Card,Success,
PAY00109998,CUST007946,,2024-02-26,15.49,Credit Card,Success,
PAY00109999,CUST007946,,2024-03-27,15.49,Credit Card,Success,
PAY00110000,CUST007946,,2024-04-26,15.49,Credit Card,Success,
PAY00110001,CUST007946,,2024-05-26,15.49,Credit Card,Success,
PAY00110002,CUST007946,,2024-06-25,15.49,Mobile Wallet,Success,
PAY00110003,CUST007946,,2024-07-25,15.49,Net Banking,Success,
PAY00110004,CUST007947,,2025-06-29,22.99,Credit Card,Success,
PAY00110005,CUST007947,,2025-07-29,22.99,UPI,Success,
PAY00110006,CUST007947,,2025-08-28,22.99,Mobile Wallet,Success,
PAY00110007,CUST007947,,2025-09-27,22.99,Mobile Wallet,Success,
PAY00110008,CUST007947,,2025-10-27,22.99,UPI,Success,
PAY00110009,CUST007947,,2025-11-26,22.99,Gift Card,Success,
PAY00110010,CUST007947,,2025-12-26,22.99,Net Banking,Success,
PAY00110011,CUST007947,,2026-01-25,22.99,Credit Card,Success,
PAY00110012,CUST007947,,2026-02-24,22.99,Credit Card,Success,
PAY00110013,CUST007947,,2026-03-26,22.99,Mobile Wallet,Success,
PAY00110014,CUST007947,,2026-04-25,22.99,Credit Card,Failed,Card expired
PAY00110015,CUST007947,,2026-05-25,22.99,Net Banking,Success,
PAY00110016,CUST007948,,2022-01-10,15.49,Debit Card,Success,
PAY00110017,CUST007948,,2022-02-09,15.49,Net Banking,Success,
PAY00110018,CUST007948,,2022-03-11,15.49,Credit Card,Success,
PAY00110019,CUST007948,,2022-04-10,15.49,Net Banking,Success,
PAY00110020,CUST007948,,2022-05-10,15.49,Credit Card,Success,
PAY00110021,CUST007948,,2022-06-09,15.49,Gift Card,Success,
PAY00110022,CUST007948,,2022-07-09,15.49,Mobile Wallet,Success,
PAY00110023,CUST007948,,2022-08-08,15.49,Mobile Wallet,Success,
PAY00110024,CUST007948,,2022-09-07,15.49,UPI,Success,
PAY00110025,CUST007948,,2022-10-07,15.49,Credit Card,Success,
PAY00110026,CUST007948,,2022-11-06,15.49,Credit Card,Success,
PAY00110027,CUST007948,,2022-12-06,15.49,Debit Card,Success,
PAY00110028,CUST007948,,2023-01-05,15.49,Debit Card,Success,
PAY00110029,CUST007948,,2023-02-04,15.49,UPI,Success,
PAY00110030,CUST007948,,2023-03-06,15.49,Credit Card,Success,
PAY00110031,CUST007949,,2023-01-26,6.99,PayPal,Success,
PAY00110032,CUST007949,,2023-02-25,6.99,Debit Card,Success,
PAY00110033,CUST007949,,2023-03-27,6.99,UPI,Success,
PAY00110034,CUST007949,,2023-04-26,6.99,PayPal,Success,
PAY00110035,CUST007949,,2023-05-26,6.99,UPI,Success,
PAY00110036,CUST007949,,2023-06-25,6.99,UPI,Success,
PAY00110037,CUST007949,,2023-07-25,6.99,Debit Card,Success,
PAY00110038,CUST007949,,2023-08-24,6.99,Gift Card,Success,
PAY00110039,CUST007949,,2023-09-23,6.99,Credit Card,Success,
PAY00110040,CUST007949,,2023-10-23,6.99,PayPal,Failed,Insufficient funds
PAY00110041,CUST007949,,2023-11-22,6.99,Debit Card,Success,
PAY00110042,CUST007949,,2023-12-22,6.99,Credit Card,Success,
PAY00110043,CUST007949,,2024-01-21,6.99,Debit Card,Success,
PAY00110044,CUST007949,,2024-02-20,6.99,Gift Card,Success,
PAY00110045,CUST007949,,2024-03-21,6.99,Debit Card,Success,
PAY00110046,CUST007950,,2023-02-04,15.49,Credit Card,Success,
PAY00110047,CUST007950,,2023-03-06,15.49,Credit Card,Success,
PAY00110048,CUST007950,,2023-04-05,15.49,Debit Card,Success,
PAY00110049,CUST007950,,2023-05-05,15.49,Mobile Wallet,Success,
PAY00110050,CUST007950,,2023-06-04,30.98,PayPal,Success,
PAY00110051,CUST007950,,2023-07-04,15.49,PayPal,Success,
PAY00110052,CUST007950,,2023-08-03,15.49,Credit Card,Success,
PAY00110053,CUST007950,,2023-09-02,15.49,Credit Card,Success,
PAY00110054,CUST007950,,2023-10-02,15.49,Credit Card,Success,
PAY00110055,CUST007950,,2023-11-01,15.49,Credit Card,Success,
PAY00110056,CUST007950,,2023-12-01,15.49,Credit Card,Success,
PAY00110057,CUST007950,,2023-12-31,15.49,Credit Card,Success,
PAY00110058,CUST007950,,2024-01-30,15.49,Credit Card,Success,
PAY00110059,CUST007950,,2024-02-29,15.49,Credit Card,Failed,Card reported lost/stolen
PAY00110060,CUST007950,,2024-03-30,15.49,UPI,Success,
PAY00110061,CUST007951,,2019-09-04,15.49,UPI,Success,
PAY00110062,CUST007951,,2019-10-04,15.49,UPI,Success,
PAY00110063,CUST007951,,2019-11-03,15.49,PayPal,Success,
PAY00110064,CUST007951,,2019-12-03,15.49,Mobile Wallet,Success,
PAY00110065,CUST007951,,2020-01-02,15.49,Mobile Wallet,Success,
PAY00110066,CUST007951,,2020-02-01,15.49,Credit Card,Success,
PAY00110067,CUST007951,,2020-03-02,15.49,UPI,Success,
PAY00110068,CUST007951,,2020-04-01,15.49,Credit Card,Success,
PAY00110069,CUST007951,,2020-05-01,15.49,Net Banking,Failed,Card expired
PAY00110070,CUST007951,,2020-05-31,15.49,UPI,Success,
PAY00110071,CUST007951,,2020-06-30,15.49,Debit Card,Success,
PAY00110072,CUST007951,,2020-07-30,15.49,Net Banking,Success,
PAY00110073,CUST007951,,2020-08-29,15.49,Credit Card,Success,
PAY00110074,CUST007951,,2020-09-28,15.49,Net Banking,Success,
PAY00110075,CUST007951,,2020-10-28,15.49,Gift Card,Success,
PAY00110076,CUST007952,,2024-07-30,22.99,Credit Card,Success,
PAY00110077,CUST007952,,2024-08-29,22.99,UPI,Success,
PAY00110078,CUST007952,,2024-09-28,22.99,Net Banking,Success,
PAY00110079,CUST007952,,2024-10-28,22.99,Credit Card,Success,
PAY00110080,CUST007952,,2024-11-27,22.99,Debit Card,Success,
PAY00110081,CUST007952,,2024-12-27,22.99,Net Banking,Success,
PAY00110082,CUST007952,,2025-01-26,22.99,Net Banking,Success,
PAY00110083,CUST007952,,2025-02-25,22.99,UPI,Success,
PAY00110084,CUST007952,,2025-03-27,22.99,Credit Card,Success,
PAY00110085,CUST007952,,2025-04-26,22.99,PayPal,Success,
PAY00110086,CUST007952,,2025-05-26,22.99,PayPal,Success,
PAY00110087,CUST007952,,2025-06-25,22.99,UPI,Success,
PAY00110088,CUST007952,,2025-07-25,22.99,Debit Card,Success,
PAY00110089,CUST007952,,2025-08-24,22.99,PayPal,Failed,Card expired
PAY00110090,CUST007952,,2025-09-23,22.99,UPI,Success,
PAY00110091,CUST007953,,2024-11-13,6.99,Debit Card,Success,
PAY00110092,CUST007953,,2024-12-13,6.99,PayPal,Success,
PAY00110093,CUST007953,,2025-01-12,6.99,Mobile Wallet,Failed,Incorrect card details
PAY00110094,CUST007953,,2025-02-11,6.99,Debit Card,Failed,International transaction blocked
PAY00110095,CUST007953,,2025-03-13,6.99,UPI,Success,
PAY00110096,CUST007953,,2025-04-12,6.99,Credit Card,Success,
PAY00110097,CUST007953,,2025-05-12,6.99,UPI,Success,
PAY00110098,CUST007953,,2025-06-11,6.99,Mobile Wallet,Success,
PAY00110099,CUST007953,,2025-07-11,6.99,Debit Card,Success,
PAY00110100,CUST007953,,2025-08-10,6.99,Gift Card,Success,
PAY00110101,CUST007953,,2025-09-09,6.99,Credit Card,Failed,Insufficient funds
PAY00110102,CUST007953,,2025-10-09,6.99,Credit Card,Failed,Card reported lost/stolen
PAY00110103,CUST007953,,2025-11-08,6.99,PayPal,Success,
PAY00110104,CUST007953,,2025-12-08,6.99,Credit Card,Success,
PAY00110105,CUST007953,,2026-01-07,6.99,Mobile Wallet,Success,
PAY00110106,CUST007954,,2021-03-09,6.99,Net Banking,Success,
PAY00110107,CUST007954,,2021-04-08,6.99,Credit Card,Success,
PAY00110108,CUST007954,,2021-05-08,6.99,UPI,Success,
PAY00110109,CUST007954,,2021-06-07,6.99,UPI,Success,
PAY00110110,CUST007954,,2021-07-07,6.99,Debit Card,Success,
PAY00110111,CUST007954,,2021-08-06,6.99,Credit Card,Success,
PAY00110112,CUST007954,,2021-09-05,6.99,Credit Card,Success,
PAY00110113,CUST007954,,2021-10-05,6.99,Credit Card,Failed,Card expired
PAY00110114,CUST007954,,2021-11-04,6.99,Debit Card,Success,
PAY00110115,CUST007954,,2021-12-04,6.99,PayPal,Success,
PAY00110116,CUST007954,,2022-01-03,6.99,Credit Card,Success,
PAY00110117,CUST007954,,2022-02-02,6.99,UPI,Success,
PAY00110118,CUST007954,,2022-03-04,6.99,Debit Card,Success,
PAY00110119,CUST007954,,2022-04-03,6.99,PayPal,Success,
PAY00110120,CUST007954,,2022-05-03,6.99,Debit Card,Success,
PAY00110121,CUST007955,,2019-10-09,22.99,Debit Card,Success,
PAY00110122,CUST007955,,2019-11-08,22.99,Credit Card,Failed,Card expired
PAY00110123,CUST007955,,2019-12-08,22.99,Mobile Wallet,Success,
PAY00110124,CUST007955,,2020-01-07,22.99,Debit Card,Failed,International transaction blocked
PAY00110125,CUST007955,,2020-02-06,22.99,Net Banking,Success,
PAY00110126,CUST007955,,2020-03-07,22.99,PayPal,Success,
PAY00110127,CUST007955,,2020-04-06,22.99,Credit Card,Success,
PAY00110128,CUST007955,,2020-05-06,22.99,Gift Card,Success,
PAY00110129,CUST007955,,2020-06-05,22.99,Debit Card,Success,
PAY00110130,CUST007955,,2020-07-05,22.99,UPI,Success,
PAY00110131,CUST007955,,2020-08-04,22.99,Debit Card,Success,
PAY00110132,CUST007955,,2020-09-03,22.99,Debit Card,Success,
PAY00110133,CUST007955,,2020-10-03,22.99,PayPal,Success,
PAY00110134,CUST007955,,2020-11-02,22.99,Credit Card,Success,
PAY00110135,CUST007955,,2020-12-02,22.99,Debit Card,Success,
PAY00110136,CUST007956,,2019-10-27,15.49,Credit Card,Success,
PAY00110137,CUST007956,,2019-11-26,15.49,Credit Card,Success,
PAY00110138,CUST007956,,2019-12-26,15.49,Debit Card,Success,
PAY00110139,CUST007956,,2020-01-25,15.49,Gift Card,Success,
PAY00110140,CUST007956,,2020-02-24,15.49,Debit Card,Success,
PAY00110141,CUST007956,,2020-03-25,15.49,Credit Card,Success,
PAY00110142,CUST007956,,2020-04-24,15.49,Mobile Wallet,Success,
PAY00110143,CUST007956,,2020-05-24,15.49,Debit Card,Success,
PAY00110144,CUST007956,,2020-06-23,15.49,Debit Card,Success,
PAY00110145,CUST007956,,2020-07-23,15.49,Credit Card,Success,
PAY00110146,CUST007956,,2020-08-22,15.49,Credit Card,Success,
PAY00110147,CUST007956,,2020-09-21,15.49,Mobile Wallet,Success,
PAY00110148,CUST007956,,2020-10-21,15.49,Debit Card,Failed,Bank declined
PAY00110149,CUST007956,,2020-11-20,15.49,Credit Card,Success,
PAY00110150,CUST007956,,2020-12-20,15.49,Credit Card,Success,
PAY00110151,CUST007957,,2022-01-09,6.99,Credit Card,Success,
PAY00110152,CUST007957,,2022-02-08,6.99,PayPal,Success,
PAY00110153,CUST007957,,2022-03-10,6.99,UPI,Success,
PAY00110154,CUST007957,,2022-04-09,6.99,Debit Card,Success,
PAY00110155,CUST007957,,2022-05-09,6.99,Debit Card,Failed,International transaction blocked
PAY00110156,CUST007957,,2022-06-08,6.99,Debit Card,Success,
PAY00110157,CUST007957,,2022-07-08,6.99,Credit Card,Success,
PAY00110158,CUST007957,,2022-08-07,6.99,PayPal,Success,
PAY00110159,CUST007957,,2022-09-06,6.99,Credit Card,Success,
PAY00110160,CUST007957,,2022-10-06,6.99,Net Banking,Success,
PAY00110161,CUST007957,,2022-11-05,6.99,Mobile Wallet,Success,
PAY00110162,CUST007957,,2022-12-05,6.99,Debit Card,Success,
PAY00110163,CUST007957,,2023-01-04,6.99,UPI,Success,
PAY00110164,CUST007957,,2023-02-03,6.99,Gift Card,Success,
PAY00110165,CUST007957,,2023-03-05,6.99,Gift Card,Success,
PAY00110166,CUST007958,,2023-12-31,15.49,UPI,Success,
PAY00110167,CUST007958,,2024-01-30,15.49,Debit Card,Success,
PAY00110168,CUST007958,,2024-02-29,15.49,PayPal,Success,
PAY00110169,CUST007958,,2024-03-30,15.49,Mobile Wallet,Failed,Card reported lost/stolen
PAY00110170,CUST007958,,2024-04-29,15.49,UPI,Success,
PAY00110171,CUST007958,,2024-05-29,15.49,Net Banking,Success,
PAY00110172,CUST007958,,2024-06-28,15.49,Gift Card,Success,
PAY00110173,CUST007958,,2024-07-28,15.49,UPI,Success,
PAY00110174,CUST007958,,2024-08-27,15.49,Gift Card,Success,
PAY00110175,CUST007958,,2024-09-26,15.49,Credit Card,Success,
PAY00110176,CUST007958,,2024-10-26,15.49,Gift Card,Success,
PAY00110177,CUST007958,,2024-11-25,15.49,PayPal,Success,
PAY00110178,CUST007958,,2024-12-25,15.49,Net Banking,Success,
PAY00110179,CUST007958,,2025-01-24,15.49,Gift Card,Success,
PAY00110180,CUST007958,,2025-02-23,15.49,Debit Card,Success,
PAY00110181,CUST007959,,2023-06-25,15.49,UPI,Success,
PAY00110182,CUST007959,,2023-07-25,15.49,Debit Card,Success,
PAY00110183,CUST007959,,2023-08-24,15.49,Net Banking,Success,
PAY00110184,CUST007959,,2023-09-23,15.49,Mobile Wallet,Success,
PAY00110185,CUST007959,,2023-10-23,15.49,Net Banking,Success,
PAY00110186,CUST007959,,2023-11-22,15.49,Credit Card,Failed,Insufficient funds
PAY00110187,CUST007959,,2023-12-22,15.49,Credit Card,Success,
PAY00110188,CUST007959,,2024-01-21,15.49,Debit Card,Success,
PAY00110189,CUST007959,,2024-02-20,15.49,Net Banking,Success,
PAY00110190,CUST007959,,2024-03-21,15.49,Credit Card,Success,
PAY00110191,CUST007959,,2024-04-20,15.49,Net Banking,Success,
PAY00110192,CUST007959,,2024-05-20,15.49,Debit Card,Success,
PAY00110193,CUST007959,,2024-06-19,15.49,PayPal,Success,
PAY00110194,CUST007959,,2024-07-19,15.49,Credit Card,Success,
PAY00110195,CUST007959,,2024-08-18,15.49,Mobile Wallet,Success,
PAY00110196,CUST007960,,2019-11-11,6.99,UPI,Success,
