customer_id,churn_probability,risk_level
CUST006864,0.08333333333333333,Low
CUST003455,0.08333333333333333,Low
CUST005262,0.08333333333333333,Low
CUST003458,0.08333333333333333,Low
CUST002925,0.08333333333333333,Low
CUST000465,0.08333333333333333,Low
CUST002670,0.08333333333333333,Low
CUST002046,0.08333333333333333,Low
CUST000486,0.08333333333333333,Low
CUST006294,0.08333333333333333,Low
CUST000279,0.08333333333333333,Low
CUST005898,0.08333333333333333,Low
CUST001402,0.08333333333333333,Low
CUST000853,0.08333333333333333,Low
CUST002923,0.08333333333333333,Low
CUST005307,0.08333333333333333,Low
CUST006977,0.08333333333333333,Low
CUST003438,0.08333333333333333,Low
CUST006988,0.08333333333333333,Low
CUST002255,0.08333333333333333,Low
CUST002483,0.08333333333333333,Low
CUST002465,0.08333333333333333,Low
CUST002236,0.08333333333333333,Low
CUST006710,0.08333333333333333,Low
CUST002464,0.08333333333333333,Low
CUST007599,0.08333333333333333,Low
CUST006187,0.08333333333333333,Low
CUST003144,0.08333333333333333,Low
CUST003120,0.08,Low
CUST003143,0.08,Low
CUST004211,0.08,Low
CUST000050,0.08,Low
CUST006223,0.08,Low
CUST000440,0.08,Low
CUST000774,0.08,Low
CUST006306,0.08,Low
CUST001414,0.08,Low
CUST001438,0.08,Low
CUST006615,0.08,Low
CUST002053,0.08,Low
CUST000120,0.08,Low
CUST001075,0.08,Low
CUST005292,0.08,Low
CUST001754,0.08,Low
CUST002286,0.08,Low
CUST004027,0.08,Low
CUST000410,0.08,Low
CUST002192,0.08,Low
CUST001180,0.08,Low
CUST001176,0.08,Low
CUST007618,0.08,Low
CUST006498,0.08,Low
CUST001844,0.08,Low
CUST007508,0.08,Low
CUST006471,0.08,Low
CUST006472,0.08,Low
CUST005750,0.08,Low
CUST005767,0.08,Low
CUST001697,0.08,Low
CUST001853,0.08,Low
CUST007558,0.08,Low
CUST003339,0.08,Low
CUST001367,0.08,Low
CUST007747,0.08,Low
CUST007783,0.08,Low
CUST007187,0.08,Low
CUST002378,0.08,Low
CUST004501,0.08,Low
CUST000708,0.08,Low
CUST005806,0.08,Low
CUST007639,0.08,Low
CUST003896,0.08,Low
CUST003491,0.08,Low
CUST004926,0.08,Low
CUST005236,0.08,Low
CUST003382,0.08,Low
CUST001772,0.08,Low
CUST001723,0.08,Low
CUST000257,0.08,Low
CUST005874,0.08,Low
CUST005947,0.08,Low
CUST000706,0.08,Low
CUST003504,0.08,Low
CUST002518,0.08,Low
CUST001523,0.08,Low
CUST000614,0.08,Low
CUST002336,0.08,Low
CUST004448,0.08,Low
CUST005625,0.08,Low
CUST004572,0.08,Low
CUST007169,0.08,Low
CUST004129,0.08,Low
CUST006920,0.08,Low
CUST002077,0.08,Low
CUST003199,0.08,Low
CUST000640,0.08,Low
CUST001235,0.08,Low
CUST006944,0.08,Low
CUST003739,0.08,Low
CUST002345,0.08,Low
CUST006213,0.08,Low
CUST001213,0.08,Low
CUST000547,0.08,Low
CUST004978,0.08,Low
CUST002353,0.08,Low
CUST003703,0.08,Low
CUST000568,0.08,Low
CUST007178,0.08,Low
CUST006080,0.08,Low
CUST003064,0.08,Low
CUST004119,0.08,Low
CUST000315,0.08,Low
CUST004451,0.08,Low
CUST006822,0.08,Low
CUST003262,0.08,Low
CUST006542,0.08,Low
CUST002717,0.08,Low
CUST001627,0.08,Low
CUST003254,0.08,Low
CUST003250,0.08,Low
CUST001621,0.08,Low
CUST006429,0.08,Low
CUST000311,0.08,Low
CUST001883,0.08,Low
CUST002069,0.08,Low
CUST001310,0.08,Low
CUST001655,0.08,Low
CUST006382,0.08,Low
CUST000512,0.08,Low
CUST004063,0.08,Low
CUST002688,0.08,Low
CUST000253,0.08,Low
CUST000157,0.08,Low
CUST003593,0.08,Low
CUST003562,0.08,Low
CUST000276,0.08,Low
CUST002155,0.08,Low
CUST007631,0.08,Low
CUST004657,0.08,Low
CUST003297,0.08,Low
CUST004632,0.08,Low
CUST004665,0.08,Low
CUST000998,0.08,Low
CUST003515,0.08,Low
CUST003831,0.07666666666666666,Low
CUST005417,0.07666666666666666,Low
CUST003851,0.07666666666666666,Low
CUST005776,0.07666666666666666,Low
CUST005737,0.07666666666666666,Low
CUST001795,0.07666666666666666,Low
CUST002551,0.07666666666666666,Low
CUST005192,0.07666666666666666,Low
CUST004026,0.07666666666666666,Low
CUST000792,0.07666666666666666,Low
CUST005963,0.07666666666666666,Low
CUST006848,0.07666666666666666,Low
CUST005793,0.07666666666666666,Low
CUST006964,0.07666666666666666,Low
CUST002591,0.07666666666666666,Low
CUST007520,0.07666666666666666,Low
CUST001730,0.07666666666666666,Low
CUST002640,0.07666666666666666,Low
CUST002651,0.07666666666666666,Low
CUST006877,0.07666666666666666,Low
CUST006678,0.07666666666666666,Low
CUST002309,0.07666666666666666,Low
CUST004306,0.07666666666666666,Low
CUST000102,0.07666666666666666,Low
CUST003959,0.07666666666666666,Low
CUST002207,0.07666666666666666,Low
CUST001389,0.07666666666666666,Low
CUST004677,0.07666666666666666,Low
CUST006882,0.07666666666666666,Low
CUST003890,0.07666666666666666,Low
CUST004352,0.07666666666666666,Low
CUST000604,0.07666666666666666,Low
CUST007940,0.07666666666666666,Low
CUST000697,0.07666666666666666,Low
CUST000700,0.07666666666666666,Low
CUST007123,0.07666666666666666,Low
CUST000272,0.07666666666666666,Low
CUST007423,0.07666666666666666,Low
CUST006718,0.07666666666666666,Low
CUST006152,0.07666666666666666,Low
CUST000765,0.07666666666666666,Low
CUST000800,0.07666666666666666,Low
CUST006709,0.07666666666666666,Low
CUST003084,0.07666666666666666,Low
CUST006174,0.07666666666666666,Low
CUST001964,0.07666666666666666,Low
CUST004195,0.07666666666666666,Low
CUST001950,0.07666666666666666,Low
CUST000723,0.07666666666666666,Low
CUST002945,0.07666666666666666,Low
CUST001060,0.07666666666666666,Low
CUST005910,0.07666666666666666,Low
CUST003903,0.07666666666666666,Low
CUST004491,0.07666666666666666,Low
CUST003991,0.07666666666666666,Low
CUST005253,0.07666666666666666,Low
CUST004497,0.07666666666666666,Low
CUST001779,0.07666666666666666,Low
CUST007891,0.07666666666666666,Low
CUST001415,0.07666666666666666,Low
CUST006769,0.07666666666666666,Low
CUST007814,0.07666666666666666,Low
CUST000355,0.07666666666666666,Low
CUST007813,0.07666666666666666,Low
CUST005645,0.07666666666666666,Low
CUST005648,0.07666666666666666,Low
CUST003644,0.07666666666666666,Low
CUST007926,0.07666666666666666,Low
CUST007450,0.07666666666666666,Low
CUST007158,0.07666666666666666,Low
CUST004235,0.07666666666666666,Low
CUST004231,0.07666666666666666,Low
CUST000078,0.07666666666666666,Low
CUST006042,0.07666666666666666,Low
CUST003816,0.07666666666666666,Low
CUST002691,0.07666666666666666,Low
CUST000075,0.07666666666666666,Low
CUST003037,0.07666666666666666,Low
CUST000508,0.07666666666666666,Low
CUST000151,0.07666666666666666,Low
CUST006540,0.07666666666666666,Low
CUST003021,0.07666666666666666,Low
CUST007767,0.07666666666666666,Low
CUST003296,0.07666666666666666,Low
CUST006350,0.07666666666666666,Low
CUST006732,0.07666666666666666,Low
CUST007555,0.07666666666666666,Low
CUST002233,0.07666666666666666,Low
CUST001037,0.07666666666666666,Low
CUST001010,0.07666666666666666,Low
CUST005163,0.07666666666666666,Low
CUST003222,0.07666666666666666,Low
CUST005511,0.07666666666666666,Low
CUST003769,0.07666666666666666,Low
CUST003770,0.07666666666666666,Low
CUST007346,0.07666666666666666,Low
CUST000085,0.07666666666666666,Low
CUST007842,0.07666666666666666,Low
CUST007841,0.07666666666666666,Low
CUST003748,0.07666666666666666,Low
CUST006061,0.07666666666666666,Low
CUST004257,0.07666666666666666,Low
CUST002424,0.07666666666666666,Low
CUST001538,0.07666666666666666,Low
CUST003181,0.07666666666666666,Low
CUST004961,0.07666666666666666,Low
CUST002515,0.07666666666666666,Low
CUST003081,0.07666666666666666,Low
CUST003701,0.07666666666666666,Low
CUST005037,0.07666666666666666,Low
CUST004614,0.07666666666666666,Low
CUST004564,0.07666666666666666,Low
CUST001132,0.07666666666666666,Low
CUST006745,0.07666666666666666,Low
CUST003641,0.07666666666666666,Low
CUST004602,0.07666666666666666,Low
CUST000538,0.07666666666666666,Low
CUST004837,0.07666666666666666,Low
CUST004778,0.07666666666666666,Low
CUST008000,0.07666666666666666,Low
CUST000336,0.07666666666666666,Low
CUST001252,0.07666666666666666,Low
CUST002492,0.07666666666666666,Low
CUST000518,0.07666666666666666,Low
CUST000519,0.07666666666666666,Low
CUST004990,0.07666666666666666,Low
CUST007998,0.07666666666666666,Low
CUST006208,0.07666666666666666,Low
CUST006199,0.07333333333333333,Low
CUST007111,0.07333333333333333,Low
CUST007116,0.07333333333333333,Low
CUST006017,0.07333333333333333,Low
CUST003261,0.07333333333333333,Low
CUST002897,0.07333333333333333,Low
CUST002895,0.07333333333333333,Low
CUST002892,0.07333333333333333,Low
CUST000409,0.07333333333333333,Low
CUST003460,0.07333333333333333,Low
CUST007174,0.07333333333333333,Low
CUST002750,0.07333333333333333,Low
CUST003327,0.07333333333333333,Low
CUST007024,0.07333333333333333,Low
CUST003292,0.07333333333333333,Low
CUST002782,0.07333333333333333,Low
CUST002759,0.07333333333333333,Low
CUST005946,0.07333333333333333,Low
CUST000373,0.07333333333333333,Low
CUST003220,0.07333333333333333,Low
CUST005906,0.07333333333333333,Low
CUST000432,0.07333333333333333,Low
CUST000405,0.07333333333333333,Low
CUST005930,0.07333333333333333,Low
CUST004032,0.07333333333333333,Low
CUST004068,0.07333333333333333,Low
CUST007329,0.07333333333333333,Low
CUST006860,0.07333333333333333,Low
CUST004282,0.07333333333333333,Low
CUST004185,0.07333333333333333,Low
CUST004178,0.07333333333333333,Low
CUST007369,0.07333333333333333,Low
CUST007798,0.07333333333333333,Low
CUST004203,0.07333333333333333,Low
CUST004060,0.07333333333333333,Low
CUST005657,0.07333333333333333,Low
CUST005704,0.07333333333333333,Low
CUST003982,0.07333333333333333,Low
CUST002109,0.07333333333333333,Low
CUST000500,0.07333333333333333,Low
CUST003704,0.07333333333333333,Low
CUST007816,0.07333333333333333,Low
CUST002193,0.07333333333333333,Low
CUST000513,0.07333333333333333,Low
CUST005781,0.07333333333333333,Low
CUST000531,0.07333333333333333,Low
CUST006930,0.07333333333333333,Low
CUST003856,0.07333333333333333,Low
CUST002332,0.07333333333333333,Low
CUST002371,0.07333333333333333,Low
CUST007853,0.07333333333333333,Low
CUST001902,0.07333333333333333,Low
CUST006504,0.07333333333333333,Low
CUST004856,0.07333333333333333,Low
CUST006603,0.07333333333333333,Low
CUST004932,0.07333333333333333,Low
CUST005264,0.07333333333333333,Low
CUST004637,0.07333333333333333,Low
CUST000761,0.07333333333333333,Low
CUST000778,0.07333333333333333,Low
CUST005050,0.07333333333333333,Low
CUST004983,0.07333333333333333,Low
CUST006599,0.07333333333333333,Low
CUST001237,0.07333333333333333,Low
CUST004883,0.07333333333333333,Low
CUST006516,0.07333333333333333,Low
CUST000979,0.07333333333333333,Low
CUST001018,0.07333333333333333,Low
CUST000052,0.07333333333333333,Low
CUST001093,0.07333333333333333,Low
CUST000045,0.07333333333333333,Low
CUST000034,0.07333333333333333,Low
CUST006257,0.07333333333333333,Low
CUST006075,0.07333333333333333,Low
CUST002998,0.07333333333333333,Low
CUST007105,0.07333333333333333,Low
CUST001200,0.07333333333333333,Low
CUST001168,0.07333333333333333,Low
CUST005183,0.07333333333333333,Low
CUST005116,0.07333333333333333,Low
CUST007678,0.07333333333333333,Low
CUST006577,0.07333333333333333,Low
CUST005034,0.07333333333333333,Low
CUST005231,0.07333333333333333,Low
CUST005444,0.07333333333333333,Low
CUST006465,0.07333333333333333,Low
CUST004463,0.07333333333333333,Low
CUST006740,0.07333333333333333,Low
CUST004582,0.07333333333333333,Low
CUST001673,0.07333333333333333,Low
CUST001769,0.07333333333333333,Low
CUST000738,0.07333333333333333,Low
CUST007745,0.07333333333333333,Low
CUST000833,0.07333333333333333,Low
CUST004746,0.07333333333333333,Low
CUST004725,0.07333333333333333,Low
CUST000848,0.07333333333333333,Low
CUST001654,0.07333333333333333,Low
CUST004764,0.07333333333333333,Low
CUST005403,0.07333333333333333,Low
CUST005498,0.07333333333333333,Low
CUST004395,0.07333333333333333,Low
CUST005570,0.07333333333333333,Low
CUST001823,0.07333333333333333,Low
CUST006422,0.07333333333333333,Low
CUST005585,0.07333333333333333,Low
CUST001860,0.07333333333333333,Low
CUST000429,0.07,Low
CUST005853,0.07,Low
CUST005876,0.07,Low
CUST006983,0.07,Low
CUST002597,0.07,Low
CUST007876,0.07,Low
CUST005903,0.07,Low
CUST002740,0.07,Low
CUST007038,0.07,Low
CUST001901,0.07,Low
CUST004218,0.07,Low
CUST007387,0.07,Low
CUST006386,0.07,Low
CUST007794,0.07,Low
CUST004126,0.07,Low
CUST001980,0.07,Low
CUST001941,0.07,Low
CUST000673,0.07,Low
CUST005816,0.07,Low
CUST002036,0.07,Low
CUST007331,0.07,Low
CUST006839,0.07,Low
CUST001990,0.07,Low
CUST001995,0.07,Low
CUST007337,0.07,Low
CUST005723,0.07,Low
CUST002141,0.07,Low
CUST003853,0.07,Low
CUST003871,0.07,Low
CUST002312,0.07,Low
CUST003794,0.07,Low
CUST003626,0.07,Low
CUST002199,0.07,Low
CUST000506,0.07,Low
CUST006345,0.07,Low
CUST003945,0.07,Low
CUST005741,0.07,Low
CUST003911,0.07,Low
CUST003908,0.07,Low
CUST007311,0.07,Low
CUST005721,0.07,Low
CUST002396,0.07,Low
CUST002393,0.07,Low
CUST007252,0.07,Low
CUST007281,0.07,Low
CUST002222,0.07,Low
CUST007029,0.07,Low
CUST003309,0.07,Low
CUST002894,0.07,Low
CUST006058,0.07,Low
CUST000218,0.07,Low
CUST007073,0.07,Low
CUST003196,0.07,Low
CUST005988,0.07,Low
CUST000195,0.07,Low
CUST003203,0.07,Low
CUST007069,0.07,Low
CUST002788,0.07,Low
CUST003295,0.07,Low
CUST007026,0.07,Low
CUST002814,0.07,Low
CUST005970,0.07,Low
CUST006286,0.07,Low
CUST000239,0.07,Low
CUST003320,0.07,Low
CUST004664,0.07,Low
CUST007460,0.07,Low
CUST001716,0.07,Low
CUST004380,0.07,Low
CUST001800,0.07,Low
CUST006761,0.07,Low
CUST007395,0.07,Low
CUST007388,0.07,Low
CUST001437,0.07,Low
CUST001436,0.07,Low
CUST004804,0.07,Low
CUST004826,0.07,Low
CUST001513,0.07,Low
CUST004688,0.07,Low
CUST000810,0.07,Low
CUST000814,0.07,Low
CUST000836,0.07,Low
CUST005382,0.07,Low
CUST004702,0.07,Low
CUST006714,0.07,Low
CUST004673,0.07,Low
CUST006686,0.07,Low
CUST006696,0.07,Low
CUST001590,0.07,Low
CUST005480,0.07,Low
CUST007765,0.07,Low
CUST006451,0.07,Low
CUST004362,0.07,Low
CUST007398,0.07,Low
CUST005586,0.07,Low
CUST005654,0.07,Low
CUST006439,0.07,Low
CUST001755,0.07,Low
CUST005530,0.07,Low
CUST006434,0.07,Low
CUST001758,0.07,Low
CUST004535,0.07,Low
CUST005432,0.07,Low
CUST006501,0.07,Low
CUST005401,0.07,Low
CUST005230,0.07,Low
CUST001226,0.07,Low
CUST005045,0.07,Low
CUST007579,0.07,Low
CUST000937,0.07,Low
CUST001288,0.07,Low
CUST000879,0.07,Low
CUST000881,0.07,Low
CUST004841,0.07,Low
CUST004862,0.07,Low
CUST004967,0.07,Low
CUST001385,0.07,Low
CUST004933,0.07,Low
CUST004918,0.07,Low
CUST006621,0.07,Low
CUST006622,0.07,Low
CUST001147,0.07,Low
CUST007645,0.07,Low
CUST001183,0.07,Low
CUST001184,0.07,Low
CUST001012,0.07,Low
CUST005207,0.07,Low
CUST005195,0.07,Low
CUST005042,0.07,Low
CUST007960,0.07,Low
CUST000043,0.07,Low
CUST001092,0.07,Low
CUST005098,0.07,Low
CUST007976,0.07,Low
CUST003025,0.07,Low
CUST006089,0.07,Low
CUST000175,0.07,Low
CUST000003,0.06666666666666667,Low
CUST007978,0.06666666666666667,Low
CUST006026,0.06666666666666667,Low
CUST006027,0.06666666666666667,Low
CUST003204,0.06666666666666667,Low
CUST003210,0.06666666666666667,Low
CUST005027,0.06666666666666667,Low
CUST001165,0.06666666666666667,Low
CUST001140,0.06666666666666667,Low
CUST007648,0.06666666666666667,Low
CUST005136,0.06666666666666667,Low
CUST005087,0.06666666666666667,Low
CUST005092,0.06666666666666667,Low
CUST005106,0.06666666666666667,Low
CUST002898,0.06666666666666667,Low
CUST003219,0.06666666666666667,Low
CUST002816,0.06666666666666667,Low
CUST000326,0.06666666666666667,Low
CUST005976,0.06666666666666667,Low
CUST005980,0.06666666666666667,Low
CUST000240,0.06666666666666667,Low
CUST007163,0.06666666666666667,Low
CUST004968,0.06666666666666667,Low
CUST001268,0.06666666666666667,Low
CUST001219,0.06666666666666667,Low
CUST001073,0.06666666666666667,Low
CUST007662,0.06666666666666667,Low
CUST005221,0.06666666666666667,Low
CUST001015,0.06666666666666667,Low
CUST001233,0.06666666666666667,Low
CUST001236,0.06666666666666667,Low
CUST002719,0.06666666666666667,Low
CUST003398,0.06666666666666667,Low
CUST003372,0.06666666666666667,Low
CUST002692,0.06666666666666667,Low
CUST002678,0.06666666666666667,Low
CUST007185,0.06666666666666667,Low
CUST003485,0.06666666666666667,Low
CUST000878,0.06666666666666667,Low
CUST005018,0.06666666666666667,Low
CUST005828,0.06666666666666667,Low
CUST006339,0.06666666666666667,Low
CUST000448,0.06666666666666667,Low
CUST007845,0.06666666666666667,Low
CUST007218,0.06666666666666667,Low
CUST007233,0.06666666666666667,Low
CUST007234,0.06666666666666667,Low
CUST003646,0.06666666666666667,Low
CUST003599,0.06666666666666667,Low
CUST006969,0.06666666666666667,Low
CUST002426,0.06666666666666667,Low
CUST002431,0.06666666666666667,Low
CUST001399,0.06666666666666667,Low
CUST001378,0.06666666666666667,Low
CUST007565,0.06666666666666667,Low
CUST004904,0.06666666666666667,Low
CUST007577,0.06666666666666667,Low
CUST002355,0.06666666666666667,Low
CUST003722,0.06666666666666667,Low
CUST002304,0.06666666666666667,Low
CUST006931,0.06666666666666667,Low
CUST003892,0.06666666666666667,Low
CUST002205,0.06666666666666667,Low
CUST000521,0.06666666666666667,Low
CUST006883,0.06666666666666667,Low
CUST000602,0.06666666666666667,Low
CUST005705,0.06666666666666667,Low
CUST006384,0.06666666666666667,Low
CUST001396,0.06666666666666667,Low
CUST000872,0.06666666666666667,Low
CUST005348,0.06666666666666667,Low
CUST005352,0.06666666666666667,Low
CUST005316,0.06666666666666667,Low
CUST005422,0.06666666666666667,Low
CUST004863,0.06666666666666667,Low
CUST004876,0.06666666666666667,Low
CUST002108,0.06666666666666667,Low
CUST002115,0.06666666666666667,Low
CUST002067,0.06666666666666667,Low
CUST004016,0.06666666666666667,Low
CUST001999,0.06666666666666667,Low
CUST005612,0.06666666666666667,Low
CUST000683,0.06666666666666667,Low
CUST007340,0.06666666666666667,Low
CUST007349,0.06666666666666667,Low
CUST004760,0.06666666666666667,Low
CUST004165,0.06666666666666667,Low
CUST007350,0.06666666666666667,Low
CUST004200,0.06666666666666667,Low
CUST004204,0.06666666666666667,Low
CUST006808,0.06666666666666667,Low
CUST001944,0.06666666666666667,Low
CUST004263,0.06666666666666667,Low
CUST004215,0.06666666666666667,Low
CUST004217,0.06666666666666667,Low
CUST001885,0.06666666666666667,Low
CUST005614,0.06666666666666667,Low
CUST006425,0.06666666666666667,Low
CUST005669,0.06666666666666667,Low
CUST005679,0.06666666666666667,Low
CUST004313,0.06666666666666667,Low
CUST001558,0.06666666666666667,Low
CUST000807,0.06666666666666667,Low
CUST004697,0.06666666666666667,Low
CUST005516,0.06666666666666667,Low
CUST006433,0.06666666666666667,Low
CUST006441,0.06666666666666667,Low
CUST007772,0.06666666666666667,Low
CUST007775,0.06666666666666667,Low
CUST004443,0.06666666666666667,Low
CUST004404,0.06666666666666667,Low
CUST004413,0.06666666666666667,Low
CUST001764,0.06666666666666667,Low
CUST004586,0.06666666666666667,Low
CUST004530,0.06666666666666667,Low
CUST004492,0.06666666666666667,Low
CUST001650,0.06666666666666667,Low
CUST007482,0.06666666666666667,Low
CUST004671,0.06666666666666667,Low
CUST006688,0.06666666666666667,Low
CUST001573,0.06666666666666667,Low
CUST005473,0.06666666666666667,Low
CUST005437,0.06666666666666667,Low
CUST000771,0.06666666666666667,Low
CUST000753,0.06666666666666667,Low
CUST004633,0.06666666666666667,Low
CUST004636,0.06666666666666667,Low
CUST004596,0.06666666666666667,Low
CUST007949,0.06666666666666667,Low
CUST006172,0.06666666666666667,Low
CUST006232,0.06666666666666667,Low
CUST002908,0.06666666666666667,Low
CUST003092,0.06666666666666667,Low
CUST003065,0.06666666666666667,Low
CUST007096,0.06666666666666667,Low
CUST002992,0.06666666666666667,Low
CUST002972,0.06666666666666667,Low
CUST000135,0.06666666666666667,Low
CUST003233,0.06333333333333334,Low
CUST007945,0.06333333333333334,Low
CUST000116,0.06333333333333334,Low
CUST000094,0.06333333333333334,Low
CUST002886,0.06333333333333334,Low
CUST003189,0.06333333333333334,Low
CUST007142,0.06333333333333334,Low
CUST002849,0.06333333333333334,Low
CUST001546,0.06333333333333334,Low
CUST007151,0.06333333333333334,Low
CUST001555,0.06333333333333334,Low
CUST004648,0.06333333333333334,Low
CUST001577,0.06333333333333334,Low
CUST004591,0.06333333333333334,Low
CUST000766,0.06333333333333334,Low
CUST000746,0.06333333333333334,Low
CUST005464,0.06333333333333334,Low
CUST001556,0.06333333333333334,Low
CUST004510,0.06333333333333334,Low
CUST001659,0.06333333333333334,Low
CUST001729,0.06333333333333334,Low
CUST004445,0.06333333333333334,Low
CUST001744,0.06333333333333334,Low
CUST004580,0.06333333333333334,Low
CUST007027,0.06333333333333334,Low
CUST004951,0.06333333333333334,Low
CUST005598,0.06333333333333334,Low
CUST005213,0.06333333333333334,Low
CUST000292,0.06333333333333334,Low
CUST006438,0.06333333333333334,Low
CUST007474,0.06333333333333334,Low
CUST000811,0.06333333333333334,Low
CUST004735,0.06333333333333334,Low
CUST001652,0.06333333333333334,Low
CUST005926,0.06333333333333334,Low
CUST004212,0.06333333333333334,Low
CUST001845,0.06333333333333334,Low
CUST007784,0.06333333333333334,Low
CUST004791,0.06333333333333334,Low
CUST004056,0.06333333333333334,Low
CUST004096,0.06333333333333334,Low
CUST007534,0.06333333333333334,Low
CUST005882,0.06333333333333334,Low
CUST006799,0.06333333333333334,Low
CUST007916,0.06333333333333334,Low
CUST003340,0.06333333333333334,Low
CUST000251,0.06333333333333334,Low
CUST001756,0.06333333333333334,Low
CUST005938,0.06333333333333334,Low
CUST007363,0.06333333333333334,Low
CUST004251,0.06333333333333334,Low
CUST004309,0.06333333333333334,Low
CUST004271,0.06333333333333334,Low
CUST001926,0.06333333333333334,Low
CUST001812,0.06333333333333334,Low
CUST005691,0.06333333333333334,Low
CUST005675,0.06333333333333334,Low
CUST003558,0.06333333333333334,Low
CUST006950,0.06333333333333334,Low
CUST000456,0.06333333333333334,Low
CUST000464,0.06333333333333334,Low
CUST005804,0.06333333333333334,Low
CUST005287,0.06333333333333334,Low
CUST005728,0.06333333333333334,Low
CUST000567,0.06333333333333334,Low
CUST007833,0.06333333333333334,Low
CUST002052,0.06333333333333334,Low
CUST002639,0.06333333333333334,Low
CUST002569,0.06333333333333334,Low
CUST005272,0.06333333333333334,Low
CUST000949,0.06333333333333334,Low
CUST000915,0.06333333333333334,Low
CUST005301,0.06333333333333334,Low
CUST007204,0.06333333333333334,Low
CUST005373,0.06333333333333334,Low
CUST005358,0.06333333333333334,Low
CUST005819,0.06333333333333334,Low
CUST006357,0.06333333333333334,Low
CUST005711,0.06333333333333334,Low
CUST002100,0.06333333333333334,Low
CUST004046,0.06333333333333334,Low
CUST002047,0.06333333333333334,Low
CUST000617,0.06333333333333334,Low
CUST004159,0.06333333333333334,Low
CUST001526,0.06333333333333334,Low
CUST001488,0.06333333333333334,Low
CUST004867,0.06333333333333334,Low
CUST002098,0.06333333333333334,Low
CUST002086,0.06333333333333334,Low
CUST006855,0.06333333333333334,Low
CUST005629,0.06333333333333334,Low
CUST007191,0.06333333333333334,Low
CUST000678,0.06333333333333334,Low
CUST003426,0.06333333333333334,Low
CUST000362,0.06333333333333334,Low
CUST003425,0.06333333333333334,Low
CUST000390,0.06333333333333334,Low
CUST000393,0.06333333333333334,Low
CUST006098,0.06333333333333334,Low
CUST002982,0.06333333333333334,Low
CUST003132,0.06333333333333334,Low
CUST002913,0.06333333333333334,Low
CUST007235,0.06333333333333334,Low
CUST003661,0.06333333333333334,Low
CUST002380,0.06333333333333334,Low
CUST006609,0.06333333333333334,Low
CUST007849,0.06333333333333334,Low
CUST003198,0.06333333333333334,Low
CUST001126,0.06333333333333334,Low
CUST007924,0.06333333333333334,Low
CUST000186,0.06333333333333334,Low
CUST006050,0.06333333333333334,Low
CUST001336,0.06333333333333334,Low
CUST004857,0.06333333333333334,Low
CUST005246,0.06333333333333334,Low
CUST004999,0.06333333333333334,Low
CUST004994,0.06333333333333334,Low
CUST001258,0.06333333333333334,Low
CUST003449,0.06333333333333334,Low
CUST001354,0.06333333333333334,Low
CUST005830,0.06333333333333334,Low
CUST005843,0.06333333333333334,Low
CUST004929,0.06333333333333334,Low
CUST002257,0.06333333333333334,Low
CUST002240,0.06333333333333334,Low
CUST002217,0.06333333333333334,Low
CUST002185,0.06333333333333334,Low
CUST003815,0.06333333333333334,Low
CUST003940,0.06333333333333334,Low
CUST003925,0.06333333333333334,Low
CUST000349,0.06,Low
CUST002831,0.06,Low
CUST000357,0.06,Low
CUST001665,0.06,Low
CUST004626,0.06,Low
CUST001640,0.06,Low
CUST006118,0.06,Low
CUST005994,0.06,Low
CUST001750,0.06,Low
CUST006476,0.06,Low
CUST005409,0.06,Low
CUST004184,0.06,Low
CUST001947,0.06,Low
CUST004268,0.06,Low
CUST005620,0.06,Low
CUST001636,0.06,Low
CUST000709,0.06,Low
CUST005567,0.06,Low
CUST007426,0.06,Low
CUST007414,0.06,Low
CUST006669,0.06,Low
CUST001785,0.06,Low
CUST006667,0.06,Low
CUST000823,0.06,Low
CUST001623,0.06,Low
CUST004605,0.06,Low
CUST000692,0.06,Low
CUST002808,0.06,Low
CUST005169,0.06,Low
CUST005173,0.06,Low
CUST005685,0.06,Low
CUST004435,0.06,Low
CUST001961,0.06,Low
CUST001424,0.06,Low
CUST001461,0.06,Low
CUST004757,0.06,Low
CUST006785,0.06,Low
CUST004152,0.06,Low
CUST007383,0.06,Low
CUST004325,0.06,Low
CUST006481,0.06,Low
CUST002562,0.06,Low
CUST002616,0.06,Low
CUST002554,0.06,Low
CUST005703,0.06,Low
CUST005730,0.06,Low
CUST002541,0.06,Low
CUST003513,0.06,Low
CUST007796,0.06,Low
CUST000634,0.06,Low
CUST006389,0.06,Low
CUST002722,0.06,Low
CUST002696,0.06,Low
CUST000379,0.06,Low
CUST000413,0.06,Low
CUST007002,0.06,Low
CUST006850,0.06,Low
CUST004007,0.06,Low
CUST001504,0.06,Low
CUST002025,0.06,Low
CUST002048,0.06,Low
CUST000975,0.06,Low
CUST002090,0.06,Low
CUST004036,0.06,Low
CUST000555,0.06,Low
CUST000838,0.06,Low
CUST004894,0.06,Low
CUST000856,0.06,Low
CUST002201,0.06,Low
CUST000903,0.06,Low
CUST005266,0.06,Low
CUST002206,0.06,Low
CUST003804,0.06,Low
CUST003820,0.06,Low
CUST003924,0.06,Low
CUST003785,0.06,Low
CUST003852,0.06,Low
CUST003874,0.06,Low
CUST003788,0.06,Low
CUST002228,0.06,Low
CUST005795,0.06,Low
CUST005796,0.06,Low
CUST002510,0.06,Low
CUST006330,0.06,Low
CUST001305,0.06,Low
CUST002392,0.06,Low
CUST003657,0.06,Low
